Overall Place,Gender Place,Division Place,Name,Half,Finish Net,Finish Gun
24637,10441,24637,"Fraser, Janet",02:33:46,05:38:00,05:48:34
24639,10442,24639,"Dhaen, Wendy",02:43:08,05:38:01,05:42:25
24641,10443,24641,"Wu, Carol",02:39:20,05:38:03,05:39:16
24643,10444,24643,"Maul, Kate",02:19:33,05:38:04,05:38:59
24644,10445,24644,"House, Mary Kathryn",02:24:26,05:38:04,05:41:45
24650,10446,24650,"St. Clair, Elizabeth",02:42:06,05:38:14,05:47:52
24653,10447,24653,"Flanagan, Meaghan",02:06:39,05:38:23,05:44:24
24655,10448,24655,"Day, Emily",02:30:49,05:38:27,05:47:03
24656,10449,24656,"Zhao, Iris",02:34:29,05:38:28,05:44:55
24657,10450,24657,"Fernandez, Vanessa",02:34:04,05:38:29,05:45:57
24660,10451,24660,"Azar-Tanguay, Jean",02:37:57,05:38:34,05:39:51
24662,10452,24662,"Lee, Jasmine",02:32:09,05:38:35,05:40:47
24664,10453,24664,"Wilkins, Mackenzie",02:32:39,05:38:38,05:39:36
24666,10454,24666,"Rotger, Amy",02:32:32,05:38:39,05:50:26
24667,10455,24667,"Porter, Margaret",02:44:07,05:38:40,05:39:41
24668,10456,24668,"Porter, Kathryn",02:44:08,05:38:41,05:39:42
24670,10457,24670,"Wytrykowska, Jolanta",02:40:03,05:38:42,05:46:00
24671,10458,24671,"Cizowski, Alison",02:37:26,05:38:43,05:41:50
24673,10459,24673,"Morrison, Alison",02:30:58,05:38:46,05:46:20
24674,10460,24674,"Rafferty, Jeanne",02:08:52,05:38:48,05:48:13
24676,10461,24676,"Logan, Patti",02:31:49,05:38:50,05:43:13
24677,10462,24677,"Kim, Eun",02:34:20,05:38:53,05:48:52
24680,10463,24680,"Day, Leda",02:15:03,05:38:58,05:49:20
24681,10464,24681,"Hart, Melissa",02:45:25,05:38:58,05:40:55
24682,10465,24682,"Berardi, Jacquelyn",02:36:51,05:38:59,05:50:27
24683,10466,24683,"Schmidt, Jean",02:26:58,05:38:59,05:43:52
24684,10467,24684,"Yao, Xiaoyan",02:28:26,05:39:00,05:45:13
24686,10468,24686,"Nezami, Mandy",02:38:24,05:39:01,06:04:04
24687,10469,24687,"Pitakpakorn, Jitranuch",02:34:54,05:39:02,05:46:48
24689,10470,24689,"Smith, Tracy",02:35:36,05:39:06,05:49:09
24691,10471,24691,"Steurer, Jennifer",02:08:59,05:39:07,05:39:15
24694,10472,24694,"Park, Chan Young",02:24:25,05:39:09,05:47:51
24695,10473,24695,"Lee, Soo Jin",02:24:26,05:39:09,05:47:51
24698,10474,24698,"Smith, Ashley",02:27:46,05:39:11,05:40:43
24702,10475,24702,"Mchugh, Jaime",02:30:04,05:39:15,05:44:53
24703,10476,24703,"Carter, Diana",02:32:56,05:39:15,05:43:04
24704,10477,24704,"Gundersen, Suzanne",02:34:44,05:39:17,05:48:10
24705,10478,24705,"Pagani, Annalisa",02:29:03,05:39:19,05:46:16
24707,10479,24707,"Abraham, Erin",02:38:32,05:39:22,05:41:21
24708,10480,24708,"Thomas, Kris",02:06:51,05:39:23,05:49:16
24709,10481,24709,"Berner, Mollie",02:31:42,05:39:24,05:40:25
24710,10482,24710,"Lavoie, Patricia",02:27:36,05:39:27,05:43:22
24711,10483,24711,"Barath, Rashni",02:26:35,05:39:28,05:45:23
24713,10484,24713,"Somogyi, Ava",02:27:52,05:39:29,05:44:22
24716,10485,24716,"Saksitthisereekul, Narumon",02:28:53,05:39:32,05:50:12
24717,10486,24717,"Dimartino, Devon",02:16:24,05:39:33,05:39:57
24718,10487,24718,"Thomson, Meggie",02:25:06,05:39:35,05:40:18
24719,10488,24719,"Drosky, Linda",02:27:07,05:39:35,05:47:08
24720,10489,24720,"Plaisant, Lisiane",02:43:09,05:39:37,05:46:18
24721,10490,24721,"Weiner, Jill",02:45:03,05:39:37,05:51:39
24723,10491,24723,"Magliozzi, Zelia",02:22:56,05:39:46,05:47:09
24724,10492,24724,"Hamilton, Amanda",02:38:50,05:39:48,05:42:12
24725,10493,24725,"Deangelis, Fran",02:31:19,05:39:49,05:47:11
24726,10494,24726,"Petrie, Layne",02:35:37,05:39:49,05:40:42
24727,10495,24727,"Searfoss, Jane",02:24:07,05:39:53,05:40:36
24730,10496,24730,"Ting, Sydney",02:39:33,05:39:58,05:42:04
24731,10497,24731,"May, Annabel",02:39:38,05:39:58,05:42:05
24733,10498,24733,"Kempisty, Elissa",02:38:52,05:40:01,05:49:40
24736,10499,24736,"Kuder, Lyndsay",02:44:14,05:40:04,05:44:39
24737,10500,24737,"Morris, Meredith",02:37:56,05:40:07,05:49:49
24738,10501,24738,"Milando, Kimberly",02:36:51,05:40:10,05:41:23
24739,10502,24739,"Milando, Lea",02:36:51,05:40:10,05:41:23
24742,10503,24742,"Shebert, Rachel",02:22:04,05:40:16,05:49:05
24743,10504,24743,"Roache, Molly",02:28:07,05:40:16,05:41:56
24744,10505,24744,"Van Riel, Helen",02:37:17,05:40:20,05:42:54
24746,10506,24746,"Lahiff, Oonagh",02:35:39,05:40:22,05:49:52
24747,10507,24747,"Ruehr, Mary",02:39:44,05:40:24,05:48:36
24748,10508,24748,"Meister, Linsey",02:33:24,05:40:24,05:50:52
24749,10509,24749,"Hariton, Anita",02:32:14,05:40:27,05:46:27
24751,10510,24751,"Bell, Kate",02:39:37,05:40:32,05:40:54
24755,10511,24755,"Yasui, Chikako",02:36:55,05:40:36,05:45:46
24757,10512,24757,"Gamache, Sarah",02:41:22,05:40:39,05:41:09
24761,10513,24761,"Hepp, Kathleen",02:38:07,05:40:48,05:47:27
24762,10514,24762,"Burgoyne, Jackie",02:38:08,05:40:49,05:47:28
24764,10515,24764,"Stacey, Laurie",02:54:38,05:40:51,05:44:38
24766,10516,24766,"Kay, Anna",02:31:51,05:40:52,05:43:19
24769,10517,24769,"Masciarelli, Alanna",02:42:35,05:40:57,05:41:03
24770,10518,24770,"Berry, Shana",02:36:52,05:41:01,05:52:41
24772,10519,24772,"Edwards, Jamicka",02:34:02,05:41:04,05:47:31
24774,10520,24774,"Sullivan, Georgia",02:42:31,05:41:14,05:48:19
24776,10521,24776,"Forsyth-Tuerck, Rachel",02:41:41,05:41:16,05:42:32
24780,10522,24780,"Mcclorey, Alma",02:45:49,05:41:23,05:52:30
24781,10523,24781,"Kerslake, Niamh",02:33:00,05:41:23,05:52:42
24783,10524,24783,"Witkov, Nicole",02:31:01,05:41:29,05:44:24
24784,10525,24784,"Shertenlieb, Mary",02:31:01,05:41:30,05:44:25
24786,10526,24786,"Leahy, Kate",02:41:17,05:41:31,05:51:07
24787,10527,24787,"Doyle, Madeline",02:44:14,05:41:34,05:41:51
24789,10528,24789,"Mcnally, Madison",02:35:03,05:41:38,05:50:18
24790,10529,24790,"Mendez, Yahaira",02:31:21,05:41:39,05:53:42
24794,10530,24794,"Carter, Lulu",02:42:29,05:41:44,05:50:08
24795,10531,24795,"Chlapowski, Tracey",02:40:48,05:41:47,05:48:28
24799,10532,24799,"Roque, Mollie",02:36:54,05:41:57,05:47:49
24800,10533,24800,"Chawla, Prianka",02:39:59,05:41:59,05:48:34
24803,10534,24803,"Lee, Kyungsook",02:35:46,05:42:04,05:51:40
24804,10535,24804,"Song, Min Sook",02:30:05,05:42:07,05:51:58
24805,10536,24805,"Fernandez Prieto, Maria Del Rosario",02:40:44,05:42:07,05:53:10
24806,10537,24806,"Madigan, Margaret",02:40:41,05:42:08,05:43:57
24807,10538,24807,"Riseberg, Lily",02:31:34,05:42:10,05:46:31
24808,10539,24808,"Chang, Zhe",02:37:50,05:42:12,05:47:04
24810,10540,24810,"Martinez Martinez, Magali",02:29:36,05:42:14,05:47:09
24811,10541,24811,"Lacy, Megan",02:30:03,05:42:15,05:50:02
24814,10542,24814,"Pesce, Megan",02:37:12,05:42:16,05:45:45
24815,10543,24815,"Li, Yuezhi",02:12:54,05:42:18,05:52:40
24816,10544,24816,"Moore, Nancy",02:28:24,05:42:21,05:53:04
24817,10545,24817,"Marsillo, Nancy",02:41:06,05:42:25,05:44:40
24818,10546,24818,"Harvey, Melanie",02:41:01,05:42:25,05:49:47
24822,10547,24822,"Maderia, Julia",02:42:33,05:42:30,05:50:40
24824,10548,24824,"Zwart, Kyra",02:44:48,05:42:37,05:48:27
24827,10549,24827,"Gordon, Amory",02:43:21,05:42:45,05:45:01
24828,10550,24828,"Feeley, Kristin",02:32:06,05:42:46,05:45:10
24829,10551,24829,"Ferrick, Olivia",02:38:22,05:42:48,05:45:00
24831,10552,24831,"Dow, Meg",02:35:06,05:42:53,05:47:20
24832,10553,24832,"Mclaughlin, Shannon",02:32:25,05:42:54,05:50:56
24837,10554,24837,"Chute O'Carroll, Liz",02:32:26,05:42:55,06:17:59
24838,10555,24838,"Mccluskey, Suzanne",02:41:33,05:43:01,05:43:44
24842,10556,24842,"Gagnon, Kimberly",02:37:00,05:43:07,05:47:42
24844,10557,24844,"Toxværd, Mette",02:27:11,05:43:12,05:48:35
24849,10558,24849,"Vignaly, Katherine",02:52:31,05:43:17,05:43:22
24850,10559,24850,"Brown, Anne",02:49:31,05:43:18,05:44:30
24854,10560,24854,"Lefleur, Beth",02:45:54,05:43:27,05:43:47
24855,10561,24855,"Goldberg, Ellen",02:41:00,05:43:29,05:55:08
24857,10562,24857,"Smigliani, Keanna",02:45:43,05:43:31,05:51:28
24858,10563,24858,"Sim, Claire",02:38:34,05:43:35,05:51:32
24859,10564,24859,"Schaefer, Norah",02:20:45,05:43:43,05:45:00
24863,10565,24863,"Ryan, Colleen",02:36:28,05:43:59,05:53:19
24868,10566,24868,"Napolitano, Janet",02:37:41,05:44:17,05:54:46
24869,10567,24869,"Schauer, Tamara",02:35:52,05:44:18,05:54:17
24871,10568,24871,"Großmann, Renate",02:35:53,05:44:18,05:54:17
24872,10569,24872,"Roque García, Margarita",02:19:51,05:44:18,05:53:43
24875,10570,24875,"Gretzky, Kayla",02:35:17,05:44:25,05:50:23
24876,10571,24876,"Agnew Rothwell, Sharon",02:42:15,05:44:27,05:55:32
24879,10572,24879,"Paster, Katherine",02:36:50,05:44:31,05:48:21
24883,10573,24883,"Fujiwara, Kiran",02:43:32,05:44:37,05:47:43
24886,10574,24886,"Diaz Andujar, Rosalia",02:46:10,05:44:41,05:51:32
24887,10575,24887,"Jones, Tessa",01:58:46,05:44:41,05:47:28
24888,10576,24888,"Ko, Jacqueline",02:32:36,05:44:45,05:50:17
24889,10577,24889,"Hill-Veniot, Jan",02:49:39,05:44:46,05:51:26
24894,10578,24894,"Fitzsimmons, Sara",02:46:46,05:44:51,05:55:45
24897,10579,24897,"Boudreau, Emily",02:50:40,05:44:56,05:54:48
24898,10580,24898,"Holm, Kimberly",02:37:58,05:44:56,05:56:45
24901,10581,24901,"Baek, Mikyung",02:34:46,05:45:09,05:52:13
24902,10582,24902,"Mosher, Amanda",02:38:18,05:45:10,05:46:15
24903,10583,24903,"Sauriol, Denise",02:36:35,05:45:10,05:48:03
24905,10584,24905,"Bolduc, Sharon",02:25:43,05:45:13,05:52:17
24907,10585,24907,"Grzybinski, Mary",02:25:43,05:45:14,05:52:17
24908,10586,24908,"Conlon, Kasey",02:43:24,05:45:14,05:51:41
24909,10587,24909,"Huang, Shu-Chen",02:43:50,05:45:14,05:54:07
24910,10588,24910,"Serrecchia, Roxanne",02:44:36,05:45:14,05:46:20
24911,10589,24911,"Dong, Xiaowan",02:38:54,05:45:15,05:45:44
24913,10590,24913,"Thibeault, Jocelyn",02:38:32,05:45:15,05:52:23
24914,10591,24914,"Guffey, Carrie",02:49:59,05:45:26,05:54:41
24915,10592,24915,"Burns, Alexis",02:34:11,05:45:27,05:45:49
24917,10593,24917,"Fogliatto, Mell",02:40:26,05:45:31,05:51:52
24920,10594,24920,"Ku, Chiayin",02:26:37,05:45:33,05:52:10
24922,10595,24922,"Alvarado, Martha",02:44:22,05:45:36,05:54:40
24924,10596,24924,"Morrissey, Erin",02:37:04,05:45:50,05:48:15
24926,10597,24926,"Daly, Aria",02:40:05,05:45:51,05:54:27
24928,10598,24928,"Saphire, Rachel",02:41:10,05:45:54,05:54:12
24930,10599,24930,"Hedman, Helen",02:35:55,05:46:01,05:50:50
24931,10600,24931,"Lirakis, Zoe",02:40:04,05:46:03,05:49:25
24933,10601,24933,"Blomqvist, Sonja Ulrika",02:24:16,05:46:14,05:50:48
24934,10602,24934,"Xu, Li",02:44:46,05:46:14,05:53:22
24935,10603,24935,"Pell, Mary Anne",02:33:48,05:46:17,05:49:10
24936,10604,24936,"Lewis, Karen",02:35:08,05:46:18,05:54:35
24937,10605,24937,"Cox, Carleen",02:39:57,05:46:20,05:49:56
24942,10606,24942,"Theriault, Fabienne",02:24:29,05:46:25,05:54:25
24944,10607,24944,"Katombo, Meriam",02:35:55,05:46:30,05:47:39
24945,10608,24945,"Moynihan, Jacqueline",02:36:50,05:46:32,05:56:20
24946,10609,24946,"Mclennan, Mari",02:36:50,05:46:32,05:56:20
24949,10610,24949,"Michaud, Robyn",02:35:37,05:46:36,05:54:41
24950,10611,24950,"Jones, Charlotte",02:43:30,05:46:38,05:52:48
24952,10612,24952,"Abramson, Katelyn",02:39:26,05:46:45,05:49:02
24955,10613,24955,"Chambers, Kelly",02:39:18,05:46:51,05:55:53
24956,10614,24956,"Garcia, Aimee",02:45:11,05:46:57,05:55:23
24957,10615,24957,"Diblasi, Kristen",02:44:06,05:47:02,05:47:31
24959,10616,24959,"Gaspar, Tascha",02:35:22,05:47:04,05:49:52
24961,10617,24961,"Von Pichl, Kate",02:21:51,05:47:11,05:53:25
24963,10618,24963,"Sullivan, Nicole",02:45:48,05:47:11,05:49:42
24965,10619,24965,"Rosati, Alessia",02:31:24,05:47:14,05:48:13
24966,10620,24966,"Vousboukis, Danielle",02:38:53,05:47:14,05:50:28
24970,10621,24970,"Harbaugh, Leanne",02:44:13,05:47:23,05:47:28
24971,10622,24971,"Patel, Rajeshwari",02:43:04,05:47:29,05:50:58
24975,10623,24975,"Agarwal, Vasudha",02:47:04,05:47:34,05:52:57
24978,10624,24978,"Murray, Lisa",02:41:03,05:47:38,05:49:27
24979,10625,24979,"Kanyugi, Jennifer",02:40:37,05:47:40,05:58:22
24980,10626,24980,"Stefanik, Jennifer",02:43:11,05:47:43,05:48:17
24982,10627,24982,"Rosenblatt, Michelle",02:39:33,05:47:45,05:48:44
24984,10628,24984,"Vivolo, Denise",02:37:44,05:47:48,05:59:37
24985,10629,24985,"Mitchell, Christine",02:41:07,05:47:50,05:49:13
24986,10630,24986,"Trudeau, Hannah",02:20:20,05:47:55,05:49:55
24989,10631,24989,"Menino, Samantha",02:37:00,05:48:02,05:49:12
24990,10632,24990,"Negri, Patrizia",02:27:51,05:48:04,05:56:28
24994,10633,24994,"Gilbert, Tin",02:31:50,05:48:10,05:49:00
24995,10634,24995,"Corbitt, Amy",02:34:57,05:48:12,05:50:40
24998,10635,24998,"Susay, Geraldine",02:49:24,05:48:14,05:54:07
24999,10636,24999,"Buerman, Audrey",02:44:48,05:48:15,05:54:34
25000,10637,25000,"Carstairs, Sarah",02:40:49,05:48:16,05:49:30
25002,10638,25002,"Morton, Lourdes",02:44:35,05:48:20,05:58:43
25005,10639,25005,"Mccausland, Robyn",02:42:22,05:48:27,05:51:52
25008,10640,25008,"Hermon, Maria",02:30:07,05:48:32,05:58:59
25010,10641,25010,"Hurley, Anna",02:39:04,05:48:33,05:50:58
25011,10642,25011,"Freytag, Dara Lynn",02:32:02,05:48:34,05:56:00
25014,10643,25014,"Nowlan, Clara",02:40:20,05:48:42,05:56:46
25021,10644,25021,"Joseph, Melanie",02:40:58,05:49:00,05:53:40
25023,10645,25023,"Cordero, Marianella",02:53:16,05:49:04,05:52:32
25028,10646,25028,"Millay, Sophia",02:22:06,05:49:10,05:50:01
25030,10647,25030,"Young, Riya",02:37:38,05:49:20,05:54:43
25031,10648,25031,"Cook, Alison",02:49:32,05:49:22,05:49:47
25033,10649,25033,"Romano, Maria D.",02:42:04,05:49:26,05:54:58
25034,10650,25034,"Rickard, Pamela",02:37:56,05:49:27,06:24:42
25036,10651,25036,"Caron, Finn",02:27:15,05:49:28,05:51:49
25039,10652,25039,"Clarkson, Dawn",02:45:56,05:49:38,05:53:38
25040,10653,25040,"Forster, Lisa",02:41:09,05:49:42,05:55:14
25042,10654,25042,"Tran, Mimi",02:41:58,05:49:44,05:59:45
25044,10655,25044,"Sowards, Joanna",02:38:29,05:49:46,05:59:16
25053,10656,25053,"Neamand, Nicole",02:41:44,05:50:05,05:51:19
25054,10657,25054,"Hagwood, Jennifer",02:35:14,05:50:05,05:50:58
25057,10658,25057,"Buzza, Elizabeth",02:24:47,05:50:11,05:56:30
25059,10659,25059,"Zanchi, Katherine",02:22:26,05:50:11,05:56:17
25062,10660,25062,"Bradley, Katherine",–,05:50:32,05:56:41
25063,10661,25063,"Byrd, Angelique",02:38:52,05:50:34,05:50:49
25065,10662,25065,"Barbosa, Laura",02:44:04,05:50:45,05:52:23
25066,10663,25066,"Fearns, Stephanie",02:38:40,05:50:46,05:55:15
25068,10664,25068,"Cronin, Jessica",02:43:59,05:50:52,05:52:13
25070,10665,25070,"Shelley, Ruth",02:38:14,05:50:56,05:52:31
25071,10666,25071,"Ferriter, Kelly",02:43:03,05:50:56,05:58:05
25072,10667,25072,"Hong, Seok Ja",02:39:46,05:50:56,05:51:02
25073,10668,25073,"Lovell, Hailey",02:34:28,05:50:57,05:53:30
25075,10669,25075,"Francisco, Alice",02:42:28,05:51:01,05:55:15
25077,10670,25077,"Brodsky, Jodi",02:41:18,05:51:03,06:02:29
25078,10671,25078,"Rowe, Kelsey",02:40:39,05:51:05,05:53:30
25079,10672,25079,"Hung, Patty",02:48:19,05:51:05,05:58:41
25082,10673,25082,"Hajjar, Jessica",02:35:35,05:51:08,06:02:06
25087,10674,25087,"Tapp, Gretchen",02:40:23,05:51:11,06:00:50
25090,10675,25090,"Richards, Frances",02:38:07,05:51:15,05:52:23
25091,10676,25091,"Owens, Lisa",02:38:51,05:51:22,05:53:53
25094,10677,25094,"Daly, Cameron",02:39:41,05:51:32,05:53:57
25095,10678,25095,"Brockway, Sarah",02:39:41,05:51:32,05:53:56
25096,10679,25096,"Thornburgh, Angela",02:45:34,05:51:32,06:00:06
25098,10680,25098,"Klum, Marylu",02:34:04,05:51:34,06:00:40
25099,10681,25099,"Jackson, Susannah",02:44:08,05:51:35,05:59:16
25103,10682,25103,"Sullivan, Betsy",02:31:42,05:51:42,05:54:42
25104,10683,25104,"Carty, Megan",02:39:49,05:51:44,05:56:06
25106,10684,25106,"Willauer, Saylor",02:43:18,05:51:50,05:59:13
25107,10685,25107,"Roy, Chelsey",02:44:32,05:51:51,05:53:06
25108,10686,25108,"Holland, Sarah",02:46:31,05:51:54,06:00:56
25109,10687,25109,"Thoen, Melissa",02:45:37,05:51:56,06:00:13
25110,10688,25110,"Canilao, Cosette",02:34:11,05:52:00,06:00:07
25112,10689,25112,"Garvey, Nora",02:42:13,05:52:04,05:52:17
25115,10690,25115,"Hillman, Peita",02:44:47,05:52:09,06:00:30
25116,10691,25116,"Lamoureux, Johanna",02:34:49,05:52:09,05:59:00
25118,10692,25118,"Romero, Karen",02:43:45,05:52:14,06:02:11
25119,10693,25119,"Mccausland, Noreen",02:41:43,05:52:17,05:59:30
25121,10694,25121,"Holloman-Taylor, Kathy",02:48:34,05:52:18,05:52:38
25124,10695,25124,"Keen, Casey",02:45:06,05:52:30,05:52:43
25125,10696,25125,"Carson, Elizabeth",02:35:44,05:52:35,05:55:57
25127,10697,25127,"Banco, Lucia",02:50:13,05:52:39,06:00:58
25129,10698,25129,"Hironaka, Lynn",02:33:22,05:52:43,05:54:06
25131,10699,25131,"Bateman, Kathy",02:27:26,05:52:48,06:03:36
25132,10700,25132,"Hindman, Kimberly",02:42:55,05:52:50,05:53:22
25133,10701,25133,"Murphy, Rachel",02:39:09,05:52:53,05:54:44
25136,10702,25136,"Monteiro, Eloisa",02:34:07,05:52:57,06:04:49
25137,10703,25137,"Rockefeller, Arlene",02:49:02,05:53:00,06:03:03
25139,10704,25139,"Blume, Melissa",02:32:00,05:53:01,06:01:53
25140,10705,25140,"Wanjagi, Lillian",02:36:58,05:53:01,06:02:52
25142,10706,25142,"Casey, Karin",02:39:47,05:53:04,05:59:44
25145,10707,25145,"Granstrom, Anna",02:40:28,05:53:06,05:59:28
25148,10708,25148,"Lahaie, Kelsey",02:40:57,05:53:15,05:53:19
25149,10709,25149,"Sweet, Melanie",02:37:06,05:53:16,05:53:49
25150,10710,25150,"Robinson, Phoebe",02:41:21,05:53:19,05:59:37
25152,10711,25152,"Walter, Tamara",02:43:12,05:53:25,06:03:59
25154,10712,25154,"Hassan, Alexa",02:50:25,05:53:27,05:55:55
25157,10713,25157,"Thompson, Sarah",02:37:06,05:53:39,06:03:25
25158,10714,25158,"Curtin, Courtney",02:40:52,05:53:40,05:54:13
25160,10715,25160,"Piscetello, Jolene",02:36:23,05:53:48,05:54:00
25164,10716,25164,"Priadi, Donna",02:49:27,05:53:58,05:55:51
25165,10717,25165,"Andini, Dina",02:48:20,05:53:59,05:55:37
25166,10718,25166,"Otieno, Megan",02:44:28,05:54:00,05:57:28
25167,10719,25167,"Smith, Nichole",02:16:05,05:54:01,06:03:43
25169,10720,25169,"Lapierre, Rebecka",02:39:26,05:54:02,05:58:51
25170,10721,25170,"Perry, Tiffany",02:45:00,05:54:02,06:03:44
25171,10722,25171,"Seibel, Sigrid",02:42:14,05:54:03,06:04:48
25172,10723,25172,"Steede, Alyssa",02:41:47,05:54:06,05:56:56
25173,10724,25173,"Kane, Geraldine",02:45:44,05:54:07,05:54:10
25174,10725,25174,"Miranda, Gail",02:49:45,05:54:07,05:54:23
25177,10726,25177,"Osorio-Suarez, Jillian",02:48:10,05:54:10,06:04:11
25178,10727,25178,"Mcmanus, Jeanine",02:37:12,05:54:11,05:55:36
25179,10728,25179,"Wilding, Marion",02:47:49,05:54:15,06:01:49
25180,10729,25180,"Hampton, Ikuko",02:36:19,05:54:17,06:03:21
25181,10730,25181,"Biscan, Dana",02:30:44,05:54:18,05:54:53
25183,10731,25183,"Moffat, Cheryl",02:21:12,05:54:19,06:01:03
25184,10732,25184,"Perez, Michele",02:45:45,05:54:21,06:03:17
25185,10733,25185,"Kennedy, Hazel",02:42:29,05:54:21,06:03:12
25187,10734,25187,"Hanneman, Laura",02:51:49,05:54:23,05:57:06
25192,10735,25192,"Wright, Carol",02:43:33,05:54:31,06:05:32
25193,10736,25193,"Paniati, Kiersten",02:40:09,05:54:33,05:54:38
25195,10737,25195,"Grams, Cathi",02:32:57,05:54:36,06:05:35
25197,10738,25197,"Melis, Maria",02:41:36,05:54:50,05:59:29
25201,10739,25201,"Fokin, Kellie",02:36:08,05:54:57,05:55:04
25202,10740,25202,"Dezwaan, Haley",02:39:52,05:54:59,05:59:27
25203,10741,25203,"Macblane, Julia",02:39:11,05:55:01,05:59:32
25204,10742,25204,"Macblane, Robin",02:39:12,05:55:01,05:59:32
25206,10743,25206,"Fernandez Garcia, Monica",02:35:28,05:55:05,06:03:03
25207,10744,25207,"Silva, Nilza",02:48:30,05:55:06,05:58:46
25213,10745,25213,"Quinn, Shannon",02:37:05,05:55:16,06:06:12
25215,10746,25215,"Fallon, Paula",02:36:58,05:55:21,06:05:09
25217,10747,25217,"Craig, Casey",02:48:14,05:55:23,05:57:16
25218,10748,25218,"Jensen, Cheryl",02:39:19,05:55:29,06:03:45
25220,10749,25220,"Devonshire, Caroline",02:46:50,05:55:31,05:55:54
25221,10750,25221,"Kelly, Siobhan",02:43:49,05:55:32,05:58:35
25224,10751,25224,"Dicenso, Gaetana",02:44:28,05:55:42,06:02:38
25225,10752,25225,"Lucenta, Allison",02:44:29,05:55:43,06:02:38
25227,10753,25227,"Williams, Katherine",02:50:42,05:55:52,05:59:43
25229,10754,25229,"Koniar, Kimberly",02:46:59,05:55:55,06:20:57
25234,10755,25234,"Gilfeather, Maryellyn",02:43:11,05:56:04,06:00:51
25236,10756,25236,"Egan, Abigail",02:37:56,05:56:04,06:02:42
25238,10757,25238,"Suman, Susan",02:07:19,05:56:19,06:06:23
25239,10758,25239,"Kilimos, Elefteria",02:53:09,05:56:20,05:56:47
25240,10759,25240,"Palmer, Erica",02:27:10,05:56:24,06:08:18
25242,10760,25242,"Garcia Alpizar, Amanda",02:51:04,05:56:26,06:08:07
25243,10761,25243,"Caron, Jeanne",02:36:50,05:56:29,06:04:45
25245,10762,25245,"Nicholas, Claudine",02:49:26,05:56:33,05:58:36
25246,10763,25246,"Vandyke, Traci",02:41:50,05:56:33,06:07:04
25248,10764,25248,"Simon, Carla",02:50:12,05:56:35,06:05:08
25249,10765,25249,"Hennings, Judith",02:46:31,05:56:41,06:07:05
25250,10766,25250,"Ricketts, Donna",02:46:38,05:56:42,05:59:19
25252,10767,25252,"Navarro, Rebecca",02:39:03,05:56:47,06:01:12
25253,10768,25253,"Wang, Xiaohong",02:51:46,05:56:47,06:01:59
25254,10769,25254,"Moscariello, Kelly",02:44:14,05:56:50,06:02:04
25255,10770,25255,"Manjikian, Sara",02:40:18,05:56:50,05:58:03
25256,10771,25256,"Näslund, Annette",02:42:51,05:56:53,06:01:47
25261,10772,25261,"Gray, Dori",02:40:19,05:57:05,06:01:41
25262,10773,25262,"Nah, Hana",02:48:42,05:57:06,05:57:23
25263,10774,25263,"Park, Sungkyung",02:48:29,05:57:09,06:04:45
25264,10775,25264,"Pigeon, Sara",02:41:54,05:57:17,06:09:03
25265,10776,25265,"Mills, Claire",02:54:18,05:57:18,06:03:18
25266,10777,25266,"Rojas, Tatiana",02:50:51,05:57:21,05:58:25
25268,10778,25268,"Atherton, Rachel",02:50:04,05:57:25,06:04:08
25269,10779,25269,"Sanchez, Aimee",02:39:48,05:57:26,06:08:44
25270,10780,25270,"Odlum- De Vivenot, Che",02:44:28,05:57:28,06:00:49
25273,10781,25273,"Farnham, Jessica",02:50:27,05:57:31,05:59:22
